Code,Section,Order,Content
HPE-TUPT8-20W.D.ECO,ThietKe,4,Sử dụng đui cài G13 tiện dụng
HPE-TUPT8-20W.D.ECO,ThietKe,5,Đây là loại đui đèn rất phổ biến đối với bóng đèn tuýp và rất dễ dùng. Chỉ vài thao tác đơn giản bạn đã lắp đặt xong bóng đèn để bắt đầu sử dụng.
HPE-TUPT8-20W.D.ECO,ThietKe,6,Ống đèn bằng thủy tinh trong suốt
HPE-TUPT8-20W.D.ECO,ThietKe,7,"Phần ống đèn (chụp tán xạ của bóng đèn) được làm bằng thủy tinh trong suốt, dày dặn, độ bền cao, khuếch tán ánh sáng hiệu quả."
HPE-TUPT8-20W.D.ECO,CongNang,1,"CÔNG NĂNG: HIỆU SUẤT CHIẾU SÁNG CAO, TIẾT KIỆM ĐIỆN NĂNG"
HPE-TUPT8-20W.D.ECO,CongNang,2,Hiệu suất chiếu sáng cao
HPE-TUPT8-20W.D.ECO,CongNang,3,"Bóng đèn có hiệu suất chiếu sáng đạt khoảng 90-100Lumen/W, nhiệt độ màu 6500K. Đây là ánh sáng mạnh, rõ ràng và dễ chịu, rất phù hợp để sử dụng tại gia đình và văn phòng."
HPE-TUPT8-20W.D.ECO,CongNang,4,Tiết kiệm 85% điện năng
HPE-TUPT8-20W.D.ECO,CongNang,5,"Sản phẩm có khả năng tiết kiệm điện năng lên tới 85% so với bóng đèn sợi đốt, giúp bạn tiết kiệm được một khoản chi phí đáng kể."
HPE-TUPT8-20W.D.ECO,CongNang,6,Tuổi thọ 25000h
HPE-TUPT8-20W.D.ECO,CongNang,7,"Bóng đèn tuýp Apex có tuổi thọ cao, lên đến 25000h chiếu sáng giúp bạn yên tâm sử dụng lâu dài, không tốn nhiều chi phí mua sản phẩm thay thế."
HPE-TUPT8-20W.D.ECO,CongNang,8,An toàn với người sử dụng
HPE-TUPT8-20W.D.ECO,CongNang,9,"Bóng đèn LED tube Apex HPE-TUPT8-20W.D.ECO phát ra ánh sáng trắng, dịu nhẹ, không gây mỏi mắt. Sản phẩm không chứa thủy ngân, không phát ra tia tử ngoại (UV), tia hồng ngoại (IR) nên rất an toàn với người sử dụng."
HPE-MDDLT8.ECO-1.2m,TongQuan,1,"Máng đèn đôi HAPPY LIGHT HPE-MDDLT8.ECO-1.2m là sản phẩm không thể thiếu khi cần sử dụng bóng đèn tuýp. Sản phẩm được sản xuất trên dây chuyền hiện đại, chất lượng cao, độ bền vượt trội."
HPE-MDDLT8.ECO-1.2m,TongQuan,2,"Đặc biệt, máng đèn HAPPY LIGHT HPE-MDDLT8.ECO-1.2m giúp nâng cao khả năng chiếu sáng của bóng đèn và tiết kiệm điện năng hiệu quả."
HPE-MDDLT8.ECO-1.2m,ThietKe,1,"THIẾT KẾ: KẾT CẤU CHẮC CHẮN, ĐỘ BỀN CAO"
HPE-MDDLT8.ECO-1.2m,ThietKe,2,Thân thép sơn tĩnh điện
HPE-MDDLT8.ECO-1.2m,ThietKe,3,"Máng đèn đôi HAPPY LIGHT HPE-MDDLT8.ECO-1.2m được làm bằng chất liệu thép độ bền cao, không han gỉ, bề mặt được sơn tĩnh điện, vừa tăng cường độ bền, vừa hạn chế bám bụi hiệu quả."
HPE-MDDLT8.ECO-1.2m,ThietKe,4,Kết cấu chắc chắn
HPE-MDDLT8.ECO-1.2m,ThietKe,5,"Sản phẩm có kết cấu chắc chắn, dễ dàng lắp đặt và sử dụng tại gia đình và văn phòng."
HPE-MDDLT8.ECO-1.2m,ThietKe,6,Đui đèn bằng nhựa chịu nhiệt
HPE-MDDLT8.ECO-1.2m,ThietKe,7,"Máng đèn sử dụng đui bằng nhựa cao cấp, chịu nhiệt tốt. Đặc biệt, với thiết kế đui kép, bạn có thể lắp tối đa 2 bóng đèn tuýp cùng lúc."
HPE-MDDLT8.ECO-1.2m,CongNang,1,"CÔNG NĂNG: AN TOÀN, NÂNG CAO KHẢ NĂNG CHIẾU SÁNG"
HPE-MDDLT8.ECO-1.2m,CongNang,2,An toàn với người sử dụng
HPE-MDDLT8.ECO-1.2m,CongNang,3,Máng đèn đôi HAPPY LIGHT HPE-MDDLT8.ECO-1.2m được làm từ những chất liệu có độ bền cao và có khả năng cách điện tốt nên rất an toàn với người sử dụng.
HPE-MDDLT8.ECO-1.2m,CongNang,4,Nâng cao khả năng chiếu sáng
HPE-MDDLT8.ECO-1.2m,CongNang,5,"Sản phẩm có thiết kế đui đèn dạng xoay, giữ bóng đèn chắc chắn trên máng đèn và tiếp xúc tốt với nguồn điện nên đảm bảo đèn hoạt động ổn định, nâng cao khả năng chiếu sáng và tiết kiệm điện năng hiệu quả."
HMDHPEMDLT8,TongQuan,1,"Máng đèn đơn đui liền HAPPYLIGHT HPE-MDLT8.ECO-1.2m là sản phẩm không thể thiếu khi cần sử dụng bóng đèn tuýp. Sản phẩm được sản xuất trên dây chuyền hiện đại, chất lượng cao, độ bền vượt trội."
HMDHPEMDLT8,TongQuan,2,"Đặc biệt, máng đèn HAPPYLIGHT HPE-MDLT8.ECO-1.2m giúp nâng cao khả năng chiếu sáng của bóng đèn và tiết kiệm điện năng hiệu quả."
HMDHPEMDLT8,ThietKe,1,Kích thước phù hợp với các loại bóng tuýp
HMDHPEMDLT8,ThietKe,2,Thân thép sơn tĩnh điện
HMDHPEMDLT8,ThietKe,3,Kết cấu chắc chắn
HMDHPEMDLT8,ThietKe,4,Đui đèn bằng nhựa chịu nhiệt
HMDHPEMDLT8,CongNang,1,An toàn với người sử dụng
HMDHPEMDLT8,CongNang,2,Nâng cao khả năng chiếu sáng
SUNHOUSE SHE-MDLT8-1.2m,TongQuan,1,"Máng đèn đơn đui liền SUNHOUSE SHE-MDLT8-1.2m là sản phẩm không thể thiếu khi cần sử dụng bóng đèn tuýp. Sản phẩm được sản xuất trên dây chuyền hiện đại, chất lượng cao, độ bền vượt trội."
SUNHOUSE SHE-MDLT8-1.2m,TongQuan,2,"Đặc biệt, máng đèn SUNHOUSE SHE-MDLT8-1.2m giúp nâng cao khả năng chiếu sáng của bóng đèn và tiết kiệm điện năng hiệu quả."
SUNHOUSE SHE-MDLT8-1.2m,ThietKe,1,"THIẾT KẾ: KẾT CẤU CHẮC CHẮN, ĐỘ BỀN CAO"
SUNHOUSE SHE-MDLT8-1.2m,ThietKe,2,Thân thép sơn tĩnh điện
SUNHOUSE SHE-MDLT8-1.2m,ThietKe,3,"Máng đèn đơn đui liền SUNHOUSE SHE-MDLT8-1.2m được làm bằng chất liệu thép độ bền cao, không han gỉ, bề mặt được sơn tĩnh điện, vừa tăng cường độ bền, vừa hạn chế bám bụi hiệu quả."
SUNHOUSE SHE-MDLT8-1.2m,ThietKe,4,Kết cấu chắc chắn
SUNHOUSE SHE-MDLT8-1.2m,ThietKe,5,"Sản phẩm có kết cấu chắc chắn, dễ dàng lắp đặt và sử dụng tại gia đình và văn phòng."
SUNHOUSE SHE-MDLT8-1.2m,ThietKe,6,Đui đèn bằng nhựa chịu nhiệt
SUNHOUSE SHE-MDLT8-1.2m,ThietKe,7,"Máng đèn sử dụng đui bằng nhựa cao cấp, chịu nhiệt và tiếp xúc điện tốt."
SUNHOUSE SHE-MDLT8-1.2m,CongNang,1,"CÔNG NĂNG: AN TOÀN, NÂNG CAO KHẢ NĂNG CHIẾU SÁNG"
SUNHOUSE SHE-MDLT8-1.2m,CongNang,2,An toàn với người sử dụng
SUNHOUSE SHE-MDLT8-1.2m,CongNang,3,Máng đèn đơn đui liền SUNHOUSE SHE-MDLT8-1.2m được làm từ những chất liệu có độ bền cao và có khả năng cách điện tốt nên rất an toàn với người sử dụng.
SUNHOUSE SHE-MDLT8-1.2m,CongNang,4,Nâng cao khả năng chiếu sáng
SUNHOUSE SHE-MDLT8-1.2m,CongNang,5,"Sản phẩm có thiết kế đui đèn dạng xoay, giữ bóng đèn chắc chắn trên máng đèn và tiếp xúc tốt với nguồn điện nên đảm bảo đèn hoạt động ổn định, nâng cao khả năng chiếu sáng và tiết kiệm điện năng hiệu quả."
APE-01LED,TongQuan,1,"Đèn bàn là một vật dụng vô cùng quen thuộc trong gia đình, phục vụ nhiều mục đích như học bài, đọc sách báo... Qua nhiều năm, công nghệ chế tạo đèn bàn cũng được nâng cấp để an toàn hơn sức khỏe người dùng, sử dụng dễ dàng hơn và tuổi thọ lâu hơn."
APE-01LED,TongQuan,2,"Đèn bàn APEX APE-01LED chính là một sản phẩm cải tiến công nghệ vượt trội đến từ Tập toàn SUNHOUSE. Với thiết kế hiện đại, đèn bàn APE-01LED không chỉ đáp ứng được nhu cầu chiếu sáng mà còn đáp ứng xuất sắc nhu cầu thẩm mỹ & yêu cầu về an toàn sức khỏe của người tiêu dùng."
APE-01LED,ThietKe,1,"KIỂU DÁNG TINH TẾ, HIỆN ĐẠI"
APE-01LED,ThietKe,2,"Đèn bàn APE-01LED có thiết kế trục mảnh tinh tế, màu trắng trang nhã khơi dậy nguồn cảm hứng sáng tạo. Người dùng có thể tùy chỉnh khoảng cách từ bóng đèn đến mặt bàn tùy theo nhu cầu sử dụng nhờ ống dây linh hoạt."
APE-01LED,ThietKe,3,"Chụp đèn và đế đèn đều làm bằng nhựa cao cấp chịu nhiệt siêu bền, sáng bóng, dễ vệ sinh."
APE-01LED,CongNang,1,"Bóng đèn LED chống cận, tuổi thọ cao"
APE-01LED,CongNang,2,Điều chỉnh độ sáng với công tắc cảm ứng
APE-02LED,TongQuan,1,"Đèn bàn là một vật dụng vô cùng quen thuộc trong gia đình, phục vụ nhiều mục đích như học bài, đọc sách báo... Qua nhiều năm, công nghệ chế tạo đèn bàn cũng được nâng cấp để an toàn hơn sức khỏe người dùng, sử dụng dễ dàng hơn và tuổi thọ lâu hơn."
APE-02LED,TongQuan,2,"Đèn bàn APEX APE-02LED chính là một sản phẩm cải tiến công nghệ vượt trội đến từ Tập toàn SUNHOUSE. Với thiết kế hiện đại, đèn bàn APE-02LED không chỉ đáp ứng được nhu cầu chiếu sáng mà còn đáp ứng xuất sắc nhu cầu thẩm mỹ & yêu cầu về an toàn sức khỏe của người tiêu dùng."
APE-02LED,ThietKe,1,"KIỂU DÁNG TINH TẾ, HIỆN ĐẠI"
APE-02LED,ThietKe,2,"Đèn bàn APE-02LED có thiết kế trục mảnh tinh tế, màu trắng trang nhã khơi dậy nguồn cảm hứng sáng tạo. Người dùng có thể tùy chỉnh khoảng cách từ bóng đèn đến mặt bàn tùy theo nhu cầu sử dụng nhờ ống dây linh hoạt."
APE-02LED,ThietKe,3,"Chụp đèn và đế đèn đều làm bằng nhựa cao cấp chịu nhiệt siêu bền, sáng bóng."
APE-02LED,CongNang,1,"Bóng đèn LED chống cận, tuổi thọ cao"
APE-02LED,CongNang,2,Điều chỉnh độ sáng với công tắc cảm ứng
SHE-11LED,TongQuan,1,"Đèn bàn là một vật dụng vô cùng quen thuộc trong gia đình, phục vụ nhiều mục đích như học bài, đọc sách báo... Qua nhiều năm, công nghệ chế tạo đèn bàn cũng được nâng cấp để an toàn hơn sức khỏe người dùng, sử dụng dễ dàng hơn và tuổi thọ lâu hơn."
SHE-11LED,TongQuan,2,"Đèn bàn SUNHOUSE SHE-11LED chính là một sản phẩm cải tiến công nghệ vượt trội đến từ Tập toàn SUNHOUSE. Với thiết kế hiện đại, đèn bàn SHE-11LED không chỉ đáp ứng được nhu cầu chiếu sáng mà còn đáp ứng xuất sắc nhu cầu thẩm mỹ & yêu cầu về an toàn sức khỏe của người tiêu dùng."
SHE-11LED,ThietKe,1,KIỂU DÁNG MỚI LẠ - ĐỘC ĐÁO
SHE-11LED,ThietKe,2,"Đèn bàn SHE-11LED có thiết kế trục mảnh tinh tế, màu trắng trang nhã khơi dậy nguồn cảm hứng sáng tạo. Người dùng có thể tùy chỉnh khoảng cách từ bóng đèn đến mặt bàn tùy theo nhu cầu sử dụng nhờ ống dây linh hoạt."
SHE-11LED,ThietKe,3,"Thân đèn và đế đèn đều làm bằng nhựa ABS cao cấp chịu nhiệt siêu bền, sáng bóng, chống bám bụi, dễ vệ sinh."
SHE-11LED,ThietKe,4,Dây cắm dài 1.2 m - độ dài hợp lý không làm gò bó vị trí đặt đèn bàn của bạn.
SHE-11LED,CongNang,1,"Hiệu suất sáng cao, bảo vệ thị lực"
SHE-11LED,CongNang,2,Tiết kiệm điện năng
SHE-11LED,CongNang,3,Dễ dàng sử dụng
SH-SL-02R,TongQuan,1,"Đèn bàn là một vật dụng vô cùng quen thuộc trong gia đình, phục vụ nhiều mục đích như học bài, đọc sách báo... Từ những chiếc đèn bàn đơn giản quen thuộc, SUNHOUSE cho ra đời model đèn bàn với thiết kế mới lạ, độc đáo SH-SL-02R. Đèn bàn SUNHOUSE không chỉ cho hiệu quả chiếu sáng tốt mà còn tạo hứng thú cho bé học tập tốt hơn."
SH-SL-02R,ThietKe,1,KIỂU DÁNG MỚI LẠ - ĐỘC ĐÁO
SH-SL-02R,ThietKe,2,"Đèn bàn SH-SL-02R thiết kế theo kiểu dáng chim cú mèo ngộ nghĩnh, mang đến cảm giác tươi tắn, mới lạ và đặc biệt rất được các bé yêu thích."
SH-SL-02R,ThietKe,3,"Đầu đèn có thể xoay 360 độ, linh hoạt trong quá trình sử dụng"
SH-SL-02R,ThietKe,4,Dây cắm dài 1.2 m - độ dài hợp lý không làm gò bó vị trí đặt đèn bàn của bạn.
SH-SL-02R,CongNang,1,CHẤT LƯỢNG ÁNH SÁNG CAO – TIẾT KIỆM ĐIỆN NĂNG
SH-SL-02R,CongNang,2,"Đèn bàn SH-SL-02R cho chất lượng ánh sáng cao và ổn định, không nhấp nháy. Ánh sáng tập trung chiếu xuống bàn học/bàn làm việc, không rọi trực tiếp vào mắt người tạo cảm giác tiện nghi và thoải mái."
SH-SL-02R,CongNang,3,"Đui đèn E27 rất phổ biến hiện nay, có thể linh hoạt sử dụng cho mọi loại bóng đui E27 (đèn LED, đèn sợi đốt), tiêu thụ điện năng ít, tiết kiệm chi phí sử dụng điện cho gia đình bạn. Đồng thời chất liệu đui đèn bằng sứ chịu nhiệt giúp giảm bớt tình trạng cháy bóng, nổ bóng do nhiệt độ cao, tăng tuổi thọ sản phẩm."
SH-SL-02R,CongNang,4,"Công tắc bật/tắt được thiết kế ngay trên chân đế, dễ dàng sử dụng."
SH-SL-05B,TongQuan,1,"Đèn bàn là một vật dụng vô cùng quen thuộc trong gia đình, phục vụ nhiều mục đích như học bài, đọc sách báo... Từ những chiếc đèn bàn đơn giản quen thuộc, SUNHOUSE cho ra đời model đèn bàn với thiết kế mới lạ, độc đáo SH-SL-05B. Đèn bàn SUNHOUSE không chỉ cho hiệu quả chiếu sáng tốt mà còn tạo hứng thú cho bé học tập tốt hơn."
SH-SL-05B,ThietKe,1,KIỂU DÁNG MỚI LẠ - ĐỘC ĐÁO
SH-SL-05B,ThietKe,2,"Đèn bàn SH-SL-05B thiết kế theo hình áo cầu thủ ấn tượng, mang đến cảm giác tươi tắn, mới lạ và đặc biệt rất được các bé yêu thích."
SH-SL-05B,ThietKe,3,"Đầu đèn có thể xoay 360 độ, linh hoạt trong quá trình sử dụng."
SH-SL-05B,ThietKe,4,Dây cắm dài 1.2 m - độ dài hợp lý không làm gò bó vị trí đặt đèn bàn của bạn.
SH-SL-05B,CongNang,1,CHẤT LƯỢNG ÁNH SÁNG CAO – TIẾT KIỆM ĐIỆN NĂNG
SH-SL-05B,CongNang,2,"Đèn bàn SH-SL-05B cho chất lượng ánh sáng cao và ổn định, không nhấp nháy. Ánh sáng tập trung chiếu xuống bàn học/bàn làm việc, không rọi trực tiếp vào mắt người tạo cảm giác tiện nghi và thoải mái."
SH-SL-05B,CongNang,3,"Đui đèn E27 rất phổ biến hiện nay, có thể linh hoạt sử dụng cho mọi loại bóng (đèn LED, đèn sợi đốt), tiêu thụ điện năng ít, tiết kiệm chi phí sử dụng điện cho gia đình bạn. Đồng thời chất liệu đui đèn bằng sứ chịu nhiệt giúp giảm bớt tình trạng cháy bóng, nổ bóng do nhiệt độ cao, tăng tuổi thọ sản phẩm."
SH-SL-05B,CongNang,4,"Công tắc bật/tắt được thiết kế ngay trên chân đế, dễ dàng sử dụng."
SH-SL-06P,TongQuan,1,"Đèn bàn là một vật dụng vô cùng quen thuộc trong gia đình, phục vụ nhiều mục đích như học bài, đọc sách báo... Từ những chiếc đèn bàn đơn giản quen thuộc, SUNHOUSE cho ra đời model đèn bàn với thiết kế mới lạ, độc đáo SH-SL-06P. Đèn bàn SUNHOUSE không chỉ cho hiệu quả chiếu sáng tốt mà còn tạo hứng thú cho bé học tập tốt hơn."
SH-SL-06P,ThietKe,1,KIỂU DÁNG MỚI LẠ - ĐỘC ĐÁO
SH-SL-06P,ThietKe,2,"Đèn bàn SH-SL-06P thiết kế theo hình gấu con dễ thương, mang đến cảm giác tươi tắn, mới lạ và đặc biệt rất được các bé yêu thích."
SH-SL-06P,ThietKe,3,"Đầu đèn có thể xoay 360 độ, linh hoạt trong quá trình sử dụng."
SH-SL-06P,ThietKe,4,Dây cắm dài 1.2 m - độ dài hợp lý không làm gò bó vị trí đặt đèn bàn của bạn.
SH-SL-06P,CongNang,1,CHẤT LƯỢNG ÁNH SÁNG CAO – TIẾT KIỆM ĐIỆN NĂNG
SH-SL-06P,CongNang,2,"Đèn bàn SH-SL-06P cho chất lượng ánh sáng cao và ổn định, không nhấp nháy. Ánh sáng tập trung chiếu xuống bàn học/bàn làm việc, không rọi trực tiếp vào mắt người tạo cảm giác tiện nghi và thoải mái."
SH-SL-06P,CongNang,3,"Đui đèn E27 rất phổ biến hiện nay, có thể linh hoạt sử dụng cho mọi loại bóng (đèn LED, đèn sợi đốt), tiêu thụ điện năng ít, tiết kiệm chi phí sử dụng điện cho gia đình bạn. Đồng thời chất liệu đui đèn bằng sứ chịu nhiệt giúp giảm bớt tình trạng cháy bóng, nổ bóng do nhiệt độ cao, tăng tuổi thọ sản phẩm."
SH-SL-06P,CongNang,4,"Công tắc bật/tắt được thiết kế ngay trên chân đế, dễ dàng sử dụng."
SH-SL-08B,TongQuan,1,"Đèn bàn là một vật dụng vô cùng quen thuộc trong gia đình, phục vụ nhiều mục đích như học bài, đọc sách báo... Từ những chiếc đèn bàn đơn giản quen thuộc, SUNHOUSE cho ra đời model đèn bàn với thiết kế mới lạ, độc đáo SH-SL-08B. Đèn bàn SUNHOUSE không chỉ cho hiệu quả chiếu sáng tốt mà còn tạo hứng thú cho bé học tập tốt hơn."
SH-SL-08B,ThietKe,1,KIỂU DÁNG MỚI LẠ - ĐỘC ĐÁO
SH-SL-08B,ThietKe,2,"Đèn bàn SH-SL-08B thiết kế theo kiểu dáng trẻ trung ấn tượng, mang đến cảm giác tươi tắn, mới lạ và đặc biệt rất được các bé yêu thích."
SH-SL-08B,ThietKe,3,"Đầu đèn có thể xoay 360 độ, linh hoạt trong quá trình sử dụng."
SH-SL-08B,ThietKe,4,Dây cắm dài 1.2 m - độ dài hợp lý không làm gò bó vị trí đặt đèn bàn của bạn.
SH-SL-08B,CongNang,1,CHẤT LƯỢNG ÁNH SÁNG CAO – TIẾT KIỆM ĐIỆN NĂNG
SH-SL-08B,CongNang,2,"Đèn bàn SH-SL-08B cho chất lượng ánh sáng cao và ổn định, không nhấp nháy. Ánh sáng tập trung chiếu xuống bàn học/bàn làm việc, không rọi trực tiếp vào mắt người tạo cảm giác tiện nghi và thoải mái."
SH-SL-08B,CongNang,3,"Đui đèn E27 rất phổ biến hiện nay, có thể linh hoạt sử dụng cho mọi loại bóng (đèn LED, đèn sợi đốt), tiêu thụ điện năng ít, tiết kiệm chi phí sử dụng điện cho gia đình bạn. Đồng thời chất liệu đui đèn bằng sứ chịu nhiệt giúp giảm bớt tình trạng cháy bóng, nổ bóng do nhiệt độ cao, tăng tuổi thọ sản phẩm."
SH-SL-08B,CongNang,4,"Công tắc bật/tắt được thiết kế ngay trên chân đế, dễ dàng sử dụng."
